Sector,Code,Url,Company,Market Cap,Share Price,% Change
Financials (XFJ),ASX:PNC,https://www.listcorp.com/asx/pnc/pioneer-credit,Pioneer Credit,42.37M,0.52,0.00%
Financials (XFJ),ASX:AFA,https://www.listcorp.com/asx/afa/asf-group,ASF Group,42.01M,0.053,0.00%
Financials (XFJ),ASX:YBR,https://www.listcorp.com/asx/ybr/yellow-brick-road,Yellow Brick Road,40.57M,0.125,0.00%
Financials (XFJ),ASX:KAT,https://www.listcorp.com/asx/kat/katana-capital,Katana Capital,39.39M,1.14,0.00%
Financials (XFJ),ASX:PFG,https://www.listcorp.com/asx/pfg/prime-financial,Prime Financial,39.35M,0.195,0.00%
Financials (XFJ),ASX:BWF,https://www.listcorp.com/asx/bwf/blackwall-limited,Blackwall Limited,39.14M,0.60,0.00%
Financials (XFJ),ASX:DVR,https://www.listcorp.com/asx/dvr/diverger-limited,Diverger Limited,37.99M,1.01,0.00%
Financials (XFJ),ASX:QFE,https://www.listcorp.com/asx/qfe/quickfee-limited,QuickFee Limited,36.66M,0.165,0.00%
Financials (XFJ),ASX:AIQ,https://www.listcorp.com/asx/aiq/alternative-investment-trust,Alternative Investment Trust,36.57M,0.13,0.00%
Financials (XFJ),ASX:IMPQ,https://www.listcorp.com/asx/impq/einvest-future-impact-small-caps-fund,Einvest Future Impact Small Caps Fund,36.37M,6.09,0.00%
Financials (XFJ),ASX:SSO,https://www.listcorp.com/asx/sso/spdr-s-and-p-asx-small-ordinaries-fund,SPDR S&P/ASX Small Ordinaries Fund,32.65M,17.87,0.00%
Financials (XFJ),ASX:LAW,https://www.listcorp.com/asx/law/law-finance-limited,Law Finance Limited,32.41M,0.795,0.00%
Financials (XFJ),ASX:QSML,https://www.listcorp.com/asx/qsml/vaneck-vectors-msci-inter-small-companies-qual-etf,Vaneck Vectors MSCI Inter Small Companies Qual ETF,31.38M,24.14,0.00%
Financials (XFJ),ASX:WLS,https://www.listcorp.com/asx/wls/wcm-global-long-short-limited,WCM Global Long Short Limited,28.93M,0.76,0.00%
Financials (XFJ),ASX:ECP,https://www.listcorp.com/asx/ecp/ecp-emerging-growth-limited,ECP Emerging Growth Limited,27.94M,1.525,0.00%
Financials (XFJ),ASX:GFL,https://www.listcorp.com/asx/gfl/global-masters-fund,Global Masters Fund,27.45M,2.56,0.00%
Financials (XFJ),ASX:NGE,https://www.listcorp.com/asx/nge/nge-capital-limited,NGE Capital Limited,27.13M,0.75,0.00%
Financials (XFJ),ASX:BTN,https://www.listcorp.com/asx/btn/butn-limited,Butn Limited,25.36M,0.33,0.00%
Financials (XFJ),ASX:WTL,https://www.listcorp.com/asx/wtl/wt-financial-group-limited,WT Financial Group Limited,25.25M,0.09,0.00%
Financials (XFJ),ASX:DCL,https://www.listcorp.com/asx/dcl/domacom-limited,Domacom Limited,23.51M,0.065,0.00%
Financials (XFJ),ASX:TCF,https://www.listcorp.com/asx/tcf/360-capital-enhanced-income-fund,360 Capital Enhanced Income Fund,22.04M,5.90,0.00%
Financials (XFJ),ASX:FPP,https://www.listcorp.com/asx/fpp/fat-prophets-global-property-fund,Fat Prophets Global Property Fund,21.64M,0.95,0.00%
Financials (XFJ),ASX:ABE,https://www.listcorp.com/asx/abe/australian-bond-exchange-holdings-limited,Australian Bond Exchange Holdings Limited,21.59M,0.62,0.00%
Financials (XFJ),ASX:ENA,https://www.listcorp.com/asx/ena/ensurance-ltd,Ensurance Ltd,21.52M,0.24,0.00%
Financials (XFJ),ASX:BTC,https://www.listcorp.com/asx/btc/btc-health,BTC health,21.42M,0.076,0.00%
Financials (XFJ),ASX:NSX,https://www.listcorp.com/asx/nsx/nsx-limited,NSX Limited,21.2M,0.075,0.00%
Financials (XFJ),ASX:ARC,https://www.listcorp.com/asx/arc/arc-funds-limited,ARC Funds Limited,18.95M,0.63,0.00%
Financials (XFJ),ASX:CLH,https://www.listcorp.com/asx/clh/collection-house,Collection House,17.74M,0.125,0.00%
Financials (XFJ),ASX:AYI,https://www.listcorp.com/asx/ayi/a1-investments-and-resources,A1 Investments & Resources,16.42M,0.001,0.00%
Financials (XFJ),ASX:KBC,https://www.listcorp.com/asx/kbc/keybridge-capital,Keybridge Capital,16.34M,0.079,0.00%
Financials (XFJ),ASX:KSM,https://www.listcorp.com/asx/ksm/k2-australian-small-cap-fund,K2 Australian Small Cap Fund,16.18M,3.01,0.00%
Financials (XFJ),ASX:PYR,https://www.listcorp.com/asx/pyr/payright-limited,Payright Limited,15.37M,0.22,0.00%
Financials (XFJ),ASX:KAM,https://www.listcorp.com/asx/kam/k2-asset-management,K2 Asset Management,15.19M,0.063,0.00%
Financials (XFJ),ASX:LCE,https://www.listcorp.com/asx/lce/london-city-equities,London City Equities,14.41M,0.47,0.00%
Financials (XFJ),ASX:FNX,https://www.listcorp.com/asx/fnx/finexia-financial-group-limited,Finexia Financial Group Limited,12.97M,0.08,0.00%
Financials (XFJ),ASX:N1H,https://www.listcorp.com/asx/n1h/n1-holdings-limited,N1 Holdings Limited,12.64M,0.155,0.00%
Financials (XFJ),ASX:IQ3,https://www.listcorp.com/asx/iq3/iq3corp-limited,iQ3Corp Limited,12M,0.115,0.00%
Financials (XFJ),ASX:PVL,https://www.listcorp.com/asx/pvl/powerhouse-ventures-limited,Powerhouse Ventures Limited,10.42M,0.11,0.00%
Financials (XFJ),ASX:MPR,https://www.listcorp.com/asx/mpr/mpower-group-limited,MPower Group Limited,8.88M,0.04,0.00%
Financials (XFJ),ASX:PHL,https://www.listcorp.com/asx/phl/propell-holdings-limited,Propell Holdings Limited,7.67M,0.094,0.00%
Financials (XFJ),ASX:IPC,https://www.listcorp.com/asx/ipc/imperial-pacific,Imperial Pacific Limited,7.12M,1.41,0.00%
Financials (XFJ),ASX:BHD,https://www.listcorp.com/asx/bhd/benjamin-hornigold-limited,Benjamin Hornigold Limited,6.64M,0.275,0.00%
Financials (XFJ),ASX:SVS,https://www.listcorp.com/asx/svs/sunvest-corporation,Sunvest Corporation,6.32M,0.52,0.00%
Financials (XFJ),ASX:BEL,https://www.listcorp.com/asx/bel/bentley-capital,Bentley Capital,5.63M,0.074,0.00%
Financials (XFJ),ASX:SELF,https://www.listcorp.com/asx/self/selfwealth-smsf-leaders-etf,SelfWealth SMSF Leaders ETF,4.06M,50.19,0.00%
Financials (XFJ),ASX:HHY,https://www.listcorp.com/asx/hhy/hhy-fund,HHY Fund,3.65M,0.045,0.00%
Financials (XFJ),ASX:EXO,https://www.listcorp.com/asx/exo/ennox-group-ltd,Ennox Group Ltd,3.54M,0.002,0.00%
Financials (XFJ),ASX:BIR,https://www.listcorp.com/asx/bir/bir-financial-limited,BIR Financial Limited,2.64M,0.026,0.00%
Financials (XFJ),ASX:OEQ,https://www.listcorp.com/asx/oeq/orion-equities,Orion Equities,2.5M,0.16,0.00%
Financials (XFJ),ASX:LAN,https://www.listcorp.com/asx/lan/lanyon-investment-company-limited,Lanyon Investment Company Limited,1.53M,9.471,0.00%
Financials (XFJ),ASX:MCX,https://www.listcorp.com/asx/mcx/mariner-corporation,Mariner Corporation,1.49M,0.031,0.00%
Financials (XFJ),ASX:QUE,https://www.listcorp.com/asx/que/queste-communications,Queste Communications,1.49M,0.055,0.00%
Financials (XFJ),ASX:AIB,https://www.listcorp.com/asx/aib/aurora-global-income,Aurora Global Income Trust,"756,287",0.11,0.00%
Financials (XFJ),ASX:ATB,https://www.listcorp.com/asx/atb/asian-development-bank,Asian Development Bank,N/A,0.00,0.00%
Financials (XFJ),ASX:AYU,https://www.listcorp.com/asx/ayu/australian-unity-limited,Australian Unity Limited,N/A,0.00,0.00%
Financials (XFJ),ASX:BPB,https://www.listcorp.com/asx/bpb/bp-capital-markets-plc,BP Capital Markets PLC,N/A,0.00,0.00%
Financials (XFJ),ASX:CCB,https://www.listcorp.com/asx/ccb/china-construction-bank-corporation,China Construction Bank Corporation,N/A,0.00,0.00%
Financials (XFJ),ASX:CFF,https://www.listcorp.com/asx/cff/compagnie-de-financement-foncier,Compagnie de Financement Foncier,N/A,0.00,0.00%
Financials (XFJ),ASX:DXA,https://www.listcorp.com/asx/dxa/caisse-francaise-de-financement-local,Caisse Francaise de Financement Local (CAFFIL),N/A,0.00,0.00%
Financials (XFJ),ASX:GOL,https://www.listcorp.com/asx/gol/etfs-metal-securities-australia-limited,ETFS Metal Securities Australia Limited,N/A,0.00,0.00%
Financials (XFJ),ASX:HCS,https://www.listcorp.com/asx/hcs/hyundai-capital-services-inc.,"Hyundai Capital Services, Inc.",N/A,0.00,0.00%
Financials (XFJ),ASX:HEU,https://www.listcorp.com/asx/heu/betashares-wisdomtree-europe-etf-currency-hedged,BetaShares Wisdomtree Europe ETF - Currency Hedged,N/A,0.00,0.00%
Financials (XFJ),ASX:IAN,https://www.listcorp.com/asx/ian/iag-finance-new-zealand-limited,IAG Finance (New Zealand) Limited,N/A,0.00,0.00%
Financials (XFJ),ASX:IHC,https://www.listcorp.com/asx/ihc/ishares-core-global-corporate-bond-aud-hedged-etf,iShares Core Global Corporate Bond (AUD Hedged) ETF,N/A,0.00,0.00%
Financials (XFJ),ASX:IHW,https://www.listcorp.com/asx/ihw/ishares-core-msci-world-all-cap-aud-hedged-etf,iShares Core MSCI World All Cap (AUD Hedged) ETF,N/A,0.00,0.00%
Financials (XFJ),ASX:IWL,https://www.listcorp.com/asx/iwl/ishares-core-msci-world-all-cap-etf,iShares Core MSCI World All Cap ETF,N/A,0.00,0.00%
Financials (XFJ),ASX:QMI,https://www.listcorp.com/asx/qmi/spdr-msci-world-quality-mix-fund,SPDR MSCI World Quality Mix Fund,N/A,0.00,0.00%
Financials (XFJ),ASX:VEL,https://www.listcorp.com/asx/vel/vealls-limited,Vealls Limited,N/A,0.00,0.00%
Information Technology (XIJ),ASX:APT,https://www.listcorp.com/asx/apt/afterpay-limited,Afterpay Limited,25.25B,85.08,0.00%
Information Technology (XIJ),ASX:XRO,https://www.listcorp.com/asx/xro/xero-limited,Xero Limited,21.56B,144.87,0.00%
Information Technology (XIJ),ASX:WTC,https://www.listcorp.com/asx/wtc/wisetech-global-limited,WiseTech Global Limited,19.52B,59.82,0.00%
Information Technology (XIJ),ASX:CPU,https://www.listcorp.com/asx/cpu/computershare-limited,Computershare Limited,12.07B,19.99,0.00%
Information Technology (XIJ),ASX:ALU,https://www.listcorp.com/asx/alu/altium-limited,Altium Limited,5.88B,44.70,0.00%
Information Technology (XIJ),ASX:NXT,https://www.listcorp.com/asx/nxt/nextdc-limited,NEXTDC Limited,5.87B,12.86,0.00%
Information Technology (XIJ),ASX:NVX,https://www.listcorp.com/asx/nvx/novonix-limited,Novonix Limited,4.42B,9.14,0.00%
Information Technology (XIJ),ASX:TNE,https://www.listcorp.com/asx/tne/technology-one-limited,Technology One Limited,4.21B,13.03,0.00%
Information Technology (XIJ),ASX:MP1,https://www.listcorp.com/asx/mp1/megaport-limited,Megaport Limited,2.98B,18.89,0.00%
Information Technology (XIJ),ASX:LNK,https://www.listcorp.com/asx/lnk/link-administration-holdings,Link Administration Holdings,2.86B,5.58,0.00%
Information Technology (XIJ),ASX:DDR,https://www.listcorp.com/asx/ddr/dicker-data-limited,Dicker Data Limited,2.56B,14.79,0.00%
Information Technology (XIJ),ASX:IRE,https://www.listcorp.com/asx/ire/iress,Iress Limited,2.47B,13.04,0.00%
Information Technology (XIJ),ASX:OCL,https://www.listcorp.com/asx/ocl/objective-corporation,Objective Corporation,1.82B,19.30,0.00%
Information Technology (XIJ),ASX:360,https://www.listcorp.com/asx/360/life360-inc.,"Life360, Inc.",1.71B,9.55,0.00%
Information Technology (XIJ),ASX:CDA,https://www.listcorp.com/asx/cda/codan-limited,Codan Limited,1.69B,9.36,0.00%
Information Technology (XIJ),ASX:TYR,https://www.listcorp.com/asx/tyr/tyro-payments-limited,Tyro Payments Limited,1.45B,2.81,0.00%
Information Technology (XIJ),ASX:FCL,https://www.listcorp.com/asx/fcl/fineos-corporation-holdings,Fineos Corporation Holdings,1.44B,4.53,0.00%
Information Technology (XIJ),ASX:PPH,https://www.listcorp.com/asx/pph/pushpay-holdings-limited,Pushpay Holdings Limited,1.41B,1.24,0.00%
Information Technology (XIJ),ASX:APX,https://www.listcorp.com/asx/apx/appen-limited,Appen Limited,1.39B,11.32,0.00%
Information Technology (XIJ),ASX:EML,https://www.listcorp.com/asx/eml/eml-payments-limited,EML Payments Limited,1.23B,3.29,0.00%
Information Technology (XIJ),ASX:BRN,https://www.listcorp.com/asx/brn/brainchip-holdings,Brainchip Holdings Ltd,1.2B,0.71,0.00%
Information Technology (XIJ),ASX:ISX,https://www.listcorp.com/asx/isx/isignthis-limited,iSignthis Limited,1.18B,1.07,0.00%
Information Technology (XIJ),ASX:HSN,https://www.listcorp.com/asx/hsn/hansen-technologies,Hansen Technologies Limited,1.08B,5.38,0.00%
Information Technology (XIJ),ASX:DTL,https://www.listcorp.com/asx/dtl/data-3,Data#3 Limited,915.29M,5.93,0.00%
Information Technology (XIJ),ASX:DUB,https://www.listcorp.com/asx/dub/dubber-corporation,Dubber Corporation Limited,853.53M,2.81,0.00%
Information Technology (XIJ),ASX:SKO,https://www.listcorp.com/asx/sko/serko-limited,Serko Limited,778.29M,6.49,0.00%
Information Technology (XIJ),ASX:NEA,https://www.listcorp.com/asx/nea/nearmap,Nearmap Ltd,770.67M,1.545,0.00%
Information Technology (XIJ),ASX:PPS,https://www.listcorp.com/asx/pps/praemium-limited,Praemium Limited,741.4M,1.46,0.00%
Information Technology (XIJ),ASX:NXL,https://www.listcorp.com/asx/nxl/nuix-limited,Nuix Limited,717.13M,2.26,0.00%
Information Technology (XIJ),ASX:AD8,https://www.listcorp.com/asx/ad8/audinate-group-limited,Audinate Group Limited,673.28M,8.75,0.00%
Information Technology (XIJ),ASX:BVS,https://www.listcorp.com/asx/bvs/bravura-solutions,Bravura Solutions,625.85M,2.52,0.00%
Information Technology (XIJ),ASX:SZL,https://www.listcorp.com/asx/szl/sezzle-inc,Sezzle Inc,612.62M,3.09,0.00%
Information Technology (XIJ),ASX:NTO,https://www.listcorp.com/asx/nto/nitro-software-limited,Nitro Software Limited,586M,2.44,0.00%
Information Technology (XIJ),ASX:SYM,https://www.listcorp.com/asx/sym/symbio-holdings-limited,Symbio Holdings Limited,566.42M,6.68,0.00%
Information Technology (XIJ),ASX:IFM,https://www.listcorp.com/asx/ifm/infomedia,Infomedia Ltd,565.52M,1.505,0.00%
Information Technology (XIJ),ASX:ERD,https://www.listcorp.com/asx/erd/eroad-limited,EROAD Limited,545.07M,4.94,0.00%
Information Technology (XIJ),ASX:BTH,https://www.listcorp.com/asx/bth/bigtincan-holdings-limited,Bigtincan Holdings Limited,541.54M,0.99,0.00%
Information Technology (XIJ),ASX:RUL,https://www.listcorp.com/asx/rul/rpmglobal-holdings-limited,RPMGlobal Holdings Limited,510.69M,2.20,0.00%
Information Technology (XIJ),ASX:VGL,https://www.listcorp.com/asx/vgl/vista-group-international-limited,Vista Group International Limited,494.82M,2.14,0.00%
Information Technology (XIJ),ASX:WBT,https://www.listcorp.com/asx/wbt/weebit-nano-limited,Weebit Nano Limited,447.32M,2.96,0.00%
Information Technology (XIJ),ASX:ELO,https://www.listcorp.com/asx/elo/elmo-software-limited,ELMO Software Limited,433.92M,4.82,0.00%
Information Technology (XIJ),ASX:FZO,https://www.listcorp.com/asx/fzo/family-zone-cyber-safety,Family Zone Cyber Safety,418.37M,0.59,0.00%
Information Technology (XIJ),ASX:RDY,https://www.listcorp.com/asx/rdy/readytech-holdings-limited,ReadyTech Holdings Limited,414M,3.87,0.00%
Information Technology (XIJ),ASX:CAT,https://www.listcorp.com/asx/cat/catapult-group-international,Catapult Group International,357.16M,1.54,0.00%
Information Technology (XIJ),ASX:CL1,https://www.listcorp.com/asx/cl1/class-limited,Class Limited,337.19M,2.71,0.00%
Information Technology (XIJ),ASX:OTW,https://www.listcorp.com/asx/otw/over-the-wire-holdings,Over the Wire Holdings Limited,324.36M,5.44,0.00%
Information Technology (XIJ),ASX:JAN,https://www.listcorp.com/asx/jan/janison-education-group,Janison Education Group Limited,310.99M,1.32,0.00%
Information Technology (XIJ),ASX:EVS,https://www.listcorp.com/asx/evs/envirosuite-limited,EnviroSuite Limited,269.71M,0.215,0.00%
Information Technology (XIJ),ASX:3DP,https://www.listcorp.com/asx/3dp/pointerra-limited,Pointerra Limited,264.34M,0.39,0.00%
Information Technology (XIJ),ASX:SLX,https://www.listcorp.com/asx/slx/silex-systems,Silex Systems,247.51M,1.21,0.00%
Information Technology (XIJ),ASX:RWL,https://www.listcorp.com/asx/rwl/rubicon-water-limited,Rubicon Water Limited,244.08M,1.42,0.00%
Information Technology (XIJ),ASX:WSP,https://www.listcorp.com/asx/wsp/whispir-limited,Whispir Limited,238.95M,2.03,0.00%
Information Technology (XIJ),ASX:IRI,https://www.listcorp.com/asx/iri/integrated-research-limited,Integrated Research Limited,214.66M,1.245,0.00%
Information Technology (XIJ),ASX:TNT,https://www.listcorp.com/asx/tnt/tesserent-limited,Tesserent Limited,206.59M,0.165,0.00%
Information Technology (XIJ),ASX:IOD,https://www.listcorp.com/asx/iod/iodm-limited,IODM Limited,198.17M,0.345,0.00%
Information Technology (XIJ),ASX:GTK,https://www.listcorp.com/asx/gtk/gentrack-group-limited,Gentrack Group Limited,192.93M,1.93,0.00%
Information Technology (XIJ),ASX:YOJ,https://www.listcorp.com/asx/yoj/yojee-limited,Yojee Limited,191.71M,0.17,0.00%
Information Technology (XIJ),ASX:DTZ,https://www.listcorp.com/asx/dtz/dotz-nano-limited,Dotz Nano Limited,186.7M,0.43,0.00%
Information Technology (XIJ),ASX:SMP,https://www.listcorp.com/asx/smp/smartpay-holdings-limited,Smartpay Holdings Limited,169.18M,0.71,0.00%
Information Technology (XIJ),ASX:AND,https://www.listcorp.com/asx/and/ansarada-group-limited,Ansarada Group Limited,167.63M,2.06,0.00%
Information Technology (XIJ),ASX:VR1,https://www.listcorp.com/asx/vr1/vection-technologies,Vection Technologies Ltd,165.3M,0.15,0.00%
Information Technology (XIJ),ASX:PX1,https://www.listcorp.com/asx/px1/plexure-group-limited,Plexure Group Limited,164.34M,0.465,0.00%
Information Technology (XIJ),ASX:WCG,https://www.listcorp.com/asx/wcg/webcentral-limited,Webcentral Limited,163.63M,0.405,0.00%
Information Technology (XIJ),ASX:EOL,https://www.listcorp.com/asx/eol/energy-one,Energy One,159.26M,6.00,0.00%
Information Technology (XIJ),ASX:DSE,https://www.listcorp.com/asx/dse/dropsuite-limited,Dropsuite Limited,153.42M,0.225,0.00%
Information Technology (XIJ),ASX:AHI,https://www.listcorp.com/asx/ahi/advanced-human-imaging-limited,Advanced Human Imaging Limited,147.87M,0.91,0.00%
Information Technology (XIJ),ASX:CRO,https://www.listcorp.com/asx/cro/cirralto-limited,Cirralto Limited,140.85M,0.048,0.00%
Information Technology (XIJ),ASX:IXU,https://www.listcorp.com/asx/ixu/ixup-limited,IXUP Limited,130.8M,0.145,0.00%
Information Technology (XIJ),ASX:IKE,https://www.listcorp.com/asx/ike/ikegps-group-limited,ikeGPS Group Limited,130.62M,0.82,0.00%
Information Technology (XIJ),ASX:LME,https://www.listcorp.com/asx/lme/limeade-inc.,"Limeade, Inc.",122.45M,0.485,0.00%
Information Technology (XIJ),ASX:4DS,https://www.listcorp.com/asx/4ds/4ds-memory-limited,4DS Memory Limited,117.21M,0.081,0.00%
Information Technology (XIJ),ASX:XF1,https://www.listcorp.com/asx/xf1/xref-limited,Xref Limited,116.74M,0.63,0.00%
Information Technology (XIJ),ASX:HTG,https://www.listcorp.com/asx/htg/-harvest-technology-group-ltd,Harvest Technology Group Ltd,114.24M,0.21,0.00%
Information Technology (XIJ),ASX:SPT,https://www.listcorp.com/asx/spt/splitit-payments-ltd,Splitit Payments Ltd,112.65M,0.24,0.00%
Information Technology (XIJ),ASX:PVS,https://www.listcorp.com/asx/pvs/pivotal-systems-corporation,Pivotal Systems Corporation,112.47M,0.875,0.00%
Information Technology (XIJ),ASX:LVH,https://www.listcorp.com/asx/lvh/livehire-limited,Livehire Limited,106.49M,0.36,0.00%
Information Technology (XIJ),ASX:RKN,https://www.listcorp.com/asx/rkn/reckon-limited,Reckon Limited,105.36M,0.93,0.00%
Information Technology (XIJ),ASX:SNS,https://www.listcorp.com/asx/sns/sensen-networks-limited,SenSen Networks Limited,100.8M,0.155,0.00%
Information Technology (XIJ),ASX:NOV,https://www.listcorp.com/asx/nov/novatti-group-limited,Novatti Group Limited,97.36M,0.295,0.00%
Information Technology (XIJ),ASX:AVA,https://www.listcorp.com/asx/ava/ava-group,Ava Group,97.17M,0.40,0.00%
Information Technology (XIJ),ASX:MSL,https://www.listcorp.com/asx/msl/msl-solutions,MSL Solutions,94.65M,0.26,0.00%
Information Technology (XIJ),ASX:ADA,https://www.listcorp.com/asx/ada/adacel,Adacel Technologies,94.29M,1.23,0.00%
Information Technology (XIJ),ASX:PRO,https://www.listcorp.com/asx/pro/prophecy-international,Prophecy International,93.09M,1.265,0.00%
Information Technology (XIJ),ASX:SOV,https://www.listcorp.com/asx/sov/sovereign-cloud-holdings,Sovereign Cloud Holdings Limited,90.74M,0.74,0.00%
Information Technology (XIJ),ASX:DTC,https://www.listcorp.com/asx/dtc/damstra-holdings-limited,Damstra Holdings Limited,90.19M,0.35,0.00%
Information Technology (XIJ),ASX:COS,https://www.listcorp.com/asx/cos/cosol-limited,COSOL Limited,89.99M,0.635,0.00%
Information Technology (XIJ),ASX:LVT,https://www.listcorp.com/asx/lvt/livetiles-limited,Livetiles Limited,85.41M,0.093,0.00%
Information Technology (XIJ),ASX:SPZ,https://www.listcorp.com/asx/spz/smart-parking,Smart Parking Ltd,82.36M,0.23,0.00%
Information Technology (XIJ),ASX:CCR,https://www.listcorp.com/asx/ccr/credit-clear-limited,Credit Clear Limited,81.8M,0.43,0.00%
Information Technology (XIJ),ASX:SMN,https://www.listcorp.com/asx/smn/structural-monitoring-systems,Structural Monitoring Systems Plc,77.35M,0.63,0.00%
Information Technology (XIJ),ASX:DCC,https://www.listcorp.com/asx/dcc/digitalx-limited,DigitalX Limited,72.02M,0.097,0.00%
Information Technology (XIJ),ASX:RVS,https://www.listcorp.com/asx/rvs/revasum-inc,Revasum Inc.,68.85M,0.65,0.00%
Information Technology (XIJ),ASX:IHR,https://www.listcorp.com/asx/ihr/intellihr-limited,IntelliHR Limited,67.77M,0.20,0.00%
Information Technology (XIJ),ASX:PTG,https://www.listcorp.com/asx/ptg/proptech-group-limited,Proptech Group Limited,67.69M,0.505,0.00%
Information Technology (XIJ),ASX:FCT,https://www.listcorp.com/asx/fct/firstwave-cloud-technology,Firstwave Cloud Technology Limited,65.49M,0.072,0.00%
Information Technology (XIJ),ASX:CV1,https://www.listcorp.com/asx/cv1/cv-check-ltd,CV Check Ltd,65.18M,0.15,0.00%
Information Technology (XIJ),ASX:DUG,https://www.listcorp.com/asx/dug/dug-technology-ltd,DUG Technology Ltd,64.97M,0.55,0.00%
Information Technology (XIJ),ASX:RCW,https://www.listcorp.com/asx/rcw/rightcrowd-limited,RightCrowd Limited,61.36M,0.235,0.00%
Information Technology (XIJ),ASX:LBY,https://www.listcorp.com/asx/lby/laybuy-group-holdings-limited,Laybuy Group Holdings Limited,61.07M,0.24,0.00%
Information Technology (XIJ),ASX:ESK,https://www.listcorp.com/asx/esk/etherstack-plc,Etherstack Plc,58.82M,0.45,0.00%
Information Technology (XIJ),ASX:AV1,https://www.listcorp.com/asx/av1/adveritas-limited,Adveritas Limited,57.31M,0.13,0.00%
Information Technology (XIJ),ASX:EIQ,https://www.listcorp.com/asx/eiq/echo-iq-limited,Echo IQ Limited,57.18M,0.145,0.00%
Information Technology (XIJ),ASX:SEN,https://www.listcorp.com/asx/sen/senetas,Senetas Corp,51.95M,0.048,0.00%
Information Technology (XIJ),ASX:NET,https://www.listcorp.com/asx/net/netlinkz-limited,NetLinkz Limited,50.38M,0.0155,0.00%
Information Technology (XIJ),ASX:AR9,https://www.listcorp.com/asx/ar9/archtis-limited,archTIS Limited,48.8M,0.185,0.00%
Information Technology (XIJ),ASX:UBN,https://www.listcorp.com/asx/ubn/urbanise.com-limited,Urbanise.com Limited,48.04M,0.85,0.00%
Information Technology (XIJ),ASX:ELS,https://www.listcorp.com/asx/els/elsight-limited,Elsight Limited,47.37M,0.355,0.00%
Information Technology (XIJ),ASX:SMX,https://www.listcorp.com/asx/smx/security-matters-limited,Security Matters Limited,46.48M,0.28,0.00%
Information Technology (XIJ),ASX:ADS,https://www.listcorp.com/asx/ads/adslot,Adslot Limited,45.59M,0.023,0.00%
Information Technology (XIJ),ASX:CCA,https://www.listcorp.com/asx/cca/change-financial,Change Financial Limited,42.29M,0.105,0.00%
Information Technology (XIJ),ASX:PYG,https://www.listcorp.com/asx/pyg/paygroup-limited,Paygroup Limited,41.96M,0.355,0.00%
Information Technology (XIJ),ASX:99L,https://www.listcorp.com/asx/99l/99-loyalty-limited,99 Loyalty Limited,40.59M,0.035,0.00%
Information Technology (XIJ),ASX:BID,https://www.listcorp.com/asx/bid/bill-identity-limited,Bill Identity Limited,40.09M,0.245,0.00%
Information Technology (XIJ),ASX:8CO,https://www.listcorp.com/asx/8co/8common-limited,8common Limited,39.88M,0.18,0.00%
Information Technology (XIJ),ASX:SKF,https://www.listcorp.com/asx/skf/skyfii-ltd,Skyfii Ltd,39.87M,0.098,0.00%
Information Technology (XIJ),ASX:LNU,https://www.listcorp.com/asx/lnu/linius-technologies-limited,Linius Technologies Limited,39.49M,0.023,0.00%
Information Technology (XIJ),ASX:SPA,https://www.listcorp.com/asx/spa/spacetalk-ltd,Spacetalk Ltd,38.84M,0.18,0.00%
Information Technology (XIJ),ASX:K2F,https://www.listcorp.com/asx/k2f/k2fly-limited,K2fly Limited,38.67M,0.28,0.00%
Information Technology (XIJ),ASX:COO,https://www.listcorp.com/asx/coo/corum-group-limited,Corum Group Limited,37.6M,0.063,0.00%
Information Technology (XIJ),ASX:CCG,https://www.listcorp.com/asx/ccg/comms-group-limited,Comms Group Limited,37.44M,0.11,0.00%
Information Technology (XIJ),ASX:BCC,https://www.listcorp.com/asx/bcc/beam-communications-holdings,Beam Communications Holdings,36.3M,0.42,0.00%
Information Technology (XIJ),ASX:DOU,https://www.listcorp.com/asx/dou/douugh-limited,Douugh Limited,36.05M,0.068,0.00%
Information Technology (XIJ),ASX:SBW,https://www.listcorp.com/asx/sbw/shekel-brainweigh,Shekel Brainweigh Limited,32.8M,0.205,0.00%
Information Technology (XIJ),ASX:FLX,https://www.listcorp.com/asx/flx/felix-group-holdings-ltd,Felix Group Holdings Ltd,32.72M,0.30,0.00%
Information Technology (XIJ),ASX:KNO,https://www.listcorp.com/asx/kno/knosys-limited,Knosys Limited,32.42M,0.15,0.00%
Information Technology (XIJ),ASX:FTC,https://www.listcorp.com/asx/ftc/fintech-chain-limited,FinTech Chain Limited,31.89M,0.049,0.00%
Information Technology (XIJ),ASX:KYK,https://www.listcorp.com/asx/kyk/kyckr-limited,Kyckr Limited,31.72M,0.059,0.00%
Information Technology (XIJ),ASX:BLG,https://www.listcorp.com/asx/blg/bluglass,BluGlass Limited,31.16M,0.031,0.00%
Information Technology (XIJ),ASX:AMO,https://www.listcorp.com/asx/amo/ambertech,Ambertech Limited,31.15M,0.335,0.00%
Information Technology (XIJ),ASX:TYM,https://www.listcorp.com/asx/tym/tymlez-group-limited,Tymlez Group Limited,30.59M,0.031,0.00%
Information Technology (XIJ),ASX:RCL,https://www.listcorp.com/asx/rcl/readcloud-limited,ReadCloud Limited,30.54M,0.255,0.00%
Information Technology (XIJ),ASX:BCT,https://www.listcorp.com/asx/bct/bluechiip,Bluechiip Limited,29.89M,0.05,0.00%
